Unnamed: 0,log_rate,Interest_Rate,FICO_Range,Loan_Length,Amount_Funded_By_Investors,log_ar,Inquiries_in_the_Last_6_Months,Debt_To_Income_Ratio,Loan_Purpose_debt_consolidation,Loan_Purpose_major_purchase,Loan_Purpose_home_improvement,Home_Ownership_RENT,Home_Ownership_MORTGAGE,Loan_Purpose_car,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Loan_Approved
594,2.7700855920216627,15.96,660.0,36.0,6000.0,8.699514748210191,1.0,24.85,1,0,0,0,1,0,13.0,6347.0,0
595,2.318458442150336,10.16,700.0,36.0,15000.0,9.615805480084347,0.0,18.57,0,0,0,0,1,0,13.0,33389.0,0
596,2.6623552418400807,14.33,700.0,36.0,15000.0,9.615805480084347,2.0,16.38,0,0,0,0,1,0,10.0,12413.0,0
597,2.5733752977756086,13.11,680.0,36.0,10000.0,9.210340371976184,0.0,14.12,0,0,0,1,0,0,12.0,3235.0,0
598,2.494856980641168,12.12,690.0,36.0,5950.0,8.691146498539675,0.0,21.54,0,0,0,0,1,0,9.0,47746.0,0
599,2.39698576841553,10.99,700.0,36.0,10000.0,9.210340371976184,0.0,8.23,1,0,0,0,0,0,15.0,11620.0,0
600,2.7232671669070703,15.23,670.0,36.0,4000.0,8.294049640102028,1.0,10.73,0,0,0,1,0,0,6.0,1651.0,0
601,2.064327903869788,7.88,780.0,36.0,14675.0,9.615805480084347,1.0,0.53,0,0,1,0,1,0,8.0,1343.0,1
602,2.728506209669592,15.31,665.0,36.0,9850.0,9.210340371976184,1.0,18.6,1,0,0,1,0,0,8.0,9092.0,0
603,2.5733752977756086,13.11,700.0,36.0,8875.0,9.090993614343615,1.0,30.46,0,0,0,0,0,0,9.0,6797.0,0
604,2.3739750890807185,10.74,705.0,36.0,2400.0,7.783224016336037,0.0,11.2,0,0,0,1,0,0,4.0,3055.0,1
605,3.0218872310308424,20.53,675.0,60.0,24950.0,10.126631103850338,0.0,18.5,1,0,0,1,0,0,9.0,19548.0,0
606,2.776954179749421,16.07,685.0,36.0,5500.0,8.612503371220562,2.5,19.35,0,0,0,0,1,0,6.0,689.0,0
607,2.528125768907977,12.53,685.0,36.0,6000.0,8.699514748210191,0.0,23.07,0,0,0,1,0,0,11.0,3334.0,0
608,2.94706710157271,19.05,690.0,60.0,18000.0,9.798127036878302,1.0,6.28,1,0,0,0,1,0,8.0,20675.0,0
609,2.066862759472976,7.9,792.5,36.0,27975.0,10.23995978915734,2.0,5.81,0,0,0,0,1,0,8.0,771.0,1
610,2.790551422613954,16.29,725.0,60.0,31000.0,10.373491181781864,1.0,15.14,1,0,0,1,0,0,8.0,16174.0,0
611,2.5733752977756086,13.11,690.0,36.0,6000.0,8.699514748210191,1.0,4.53,0,0,0,1,0,0,5.0,4299.0,0
612,2.186051276738094,8.9,750.0,60.0,7200.0,8.881836305004146,0.0,25.16,1,0,0,0,1,0,13.0,7283.0,0
613,2.410542234499138,11.14,700.0,36.0,11500.0,9.35010231435134,0.0,10.47,1,0,0,1,0,0,6.0,9562.0,0
614,1.6900958154515549,5.42,790.0,36.0,4800.0,8.476371196895983,0.0,10.23,0,1,0,0,1,0,13.0,10704.0,1
615,2.365559892155434,10.65,685.0,36.0,4000.0,8.294049640102028,0.0,23.4,1,0,0,0,1,0,21.0,3522.0,0
616,2.365559892155434,10.65,720.0,36.0,15000.0,9.615805480084347,0.0,14.36,0,0,0,1,0,0,11.0,26902.0,1
617,2.8898160479624417,17.99,675.0,36.0,15000.0,9.615805480084347,2.5,21.04,1,0,0,0,1,0,13.0,5613.0,0
618,2.519308076505333,12.42,705.0,36.0,25000.0,10.126631103850338,0.0,1.05,1,0,0,0,1,0,7.0,2839.0,1
619,2.93119375241642,18.75,680.0,60.0,4800.0,8.476371196895983,0.0,27.69,0,0,0,1,0,0,9.0,6563.0,0
620,1.890095369948917,6.62,735.0,36.0,9500.0,9.159047077588632,0.0,19.28,1,0,0,0,1,0,8.0,5240.0,1
621,2.528125768907977,12.53,705.0,36.0,6200.0,9.615805480084347,2.5,13.78,0,0,1,0,1,0,8.0,21702.0,1
622,2.637627736805664,13.98,675.0,36.0,6000.0,8.699514748210191,0.0,7.73,1,0,0,1,0,0,6.0,3507.0,0
623,1.7967470107390942,6.03,740.0,36.0,12300.0,9.417354541360508,0.0,7.15,1,0,0,1,0,0,10.0,10976.0,1
624,2.0162354657760435,7.51,755.0,36.0,23950.0,10.085809109330082,0.0,17.95,0,0,0,0,0,0,6.0,19509.0,1
625,2.4087452888224363,11.12,705.0,36.0,1975.0,7.600902459542082,2.5,20.5,0,0,0,0,1,0,19.0,20653.0,0
626,2.278292400425001,9.76,710.0,36.0,14000.0,9.546812608597396,0.0,22.55,1,0,0,0,1,0,8.0,25026.0,0
627,2.494856980641168,12.12,700.0,36.0,10000.0,9.210340371976184,0.0,5.95,1,0,0,0,0,0,5.0,10752.0,0
628,2.2648832258100344,9.63,785.0,36.0,8113.74,9.472704636443671,1.0,16.14,0,0,0,0,1,0,6.0,0.0,1
629,2.790551422613954,16.29,690.0,60.0,5000.0,8.517193191416238,1.0,11.8,0,0,0,1,0,0,7.0,8745.0,0
630,2.519308076505333,12.42,670.0,36.0,5994.0,8.699514748210191,0.0,11.68,0,0,0,1,0,0,6.0,9482.0,0
631,2.6623552418400807,14.33,710.0,36.0,10050.0,9.215327913487222,1.0,6.07,1,0,0,1,0,0,9.0,7413.0,0
632,2.066862759472976,7.9,720.0,36.0,4800.0,8.476371196895983,2.5,19.07,1,0,0,1,0,0,12.0,6813.0,1
633,2.3739750890807185,10.74,700.0,36.0,14400.0,9.574983485564092,0.0,5.9,1,0,0,0,1,0,15.0,10017.0,0
634,2.728506209669592,15.31,695.0,36.0,11625.0,9.360913230455555,0.0,16.73,1,0,0,1,0,0,8.0,17469.0,0
635,2.318458442150336,10.16,720.0,36.0,18200.0,9.809176873064889,2.0,7.95,0,0,0,1,0,0,13.0,16184.0,1
636,2.5915163848462583,13.35,710.0,36.0,19875.0,9.903487552536127,1.0,15.68,1,0,0,0,1,0,9.0,32392.0,0
637,2.848970892158587,17.27,695.0,60.0,9575.0,9.169518377455928,1.0,12.9,0,0,0,1,0,0,7.0,13648.0,0
638,2.470638677990296,11.83,715.0,36.0,9000.0,9.104979856318357,1.0,0.48,0,0,0,1,0,1,6.0,0.0,1
639,2.9041650800285006,18.25,725.0,60.0,31000.0,10.419300717813158,0.0,27.69,1,0,0,1,0,0,15.0,29300.0,0
640,2.0162354657760435,7.51,735.0,36.0,1900.0,7.549609165154532,2.0,19.27,1,0,0,0,1,0,12.0,18397.0,1
641,2.6152036507358583,13.67,710.0,36.0,19896.51,9.903487552536127,1.0,15.34,1,0,0,1,0,0,8.0,12394.0,0
642,2.338917022241436,10.37,675.0,36.0,2400.0,7.783224016336037,0.0,9.54,0,0,0,0,1,0,6.0,2174.0,0
643,2.460443177609626,11.71,675.0,36.0,4500.0,8.411832675758411,0.0,15.87,1,0,0,0,1,0,15.0,11963.0,0
644,2.494856980641168,12.12,710.0,36.0,12000.0,9.392661928770137,1.0,19.41,1,0,0,0,1,0,10.0,32028.0,1
645,2.155244505095337,8.63,730.0,36.0,8175.26,9.210340371976184,0.0,5.91,1,0,0,0,1,0,16.0,18343.0,1
646,2.066862759472976,7.9,730.0,36.0,11575.0,9.356602878954437,0.0,17.47,1,0,0,0,1,0,8.0,5654.0,1
647,1.890095369948917,6.62,720.0,36.0,20000.0,9.903487552536127,1.0,21.61,0,0,0,0,1,0,14.0,27904.0,0
648,2.6878474937846906,14.7,640.0,36.0,3475.0,8.699514748210191,0.0,10.23,1,0,0,1,0,0,6.0,4103.0,0
649,2.302585092994046,10.0,700.0,36.0,2800.0,7.937374696163295,0.0,20.32,1,0,0,1,0,0,4.0,8717.0,0
650,2.645465325910589,14.09,680.0,36.0,6000.0,8.699514748210191,1.0,9.93,0,0,0,1,0,0,6.0,5815.0,0
651,1.9329696377795784,6.91,735.0,36.0,14750.0,9.903487552536127,0.0,15.16,1,0,0,1,0,0,10.0,20965.0,1
652,2.63834278867739,13.99,720.0,60.0,22000.0,9.998797732340453,0.0,18.28,1,0,0,0,1,0,9.0,20181.0,0
653,2.5733752977756086,13.11,675.0,36.0,10000.0,9.210340371976184,0.0,20.34,1,0,0,1,0,0,9.0,8066.0,0
654,2.494856980641168,12.12,690.0,36.0,9450.0,9.153770020487787,2.0,11.74,0,0,0,0,1,0,13.0,17639.0,0
655,2.0360119837525,7.66,725.0,36.0,10325.0,9.249561085129464,2.5,13.02,1,0,0,0,1,0,10.0,19656.0,1
656,2.7265447837383743,15.28,720.0,60.0,15818.07,9.672500823760892,2.0,22.1,1,0,0,1,0,0,5.0,14289.0,0
657,2.494856980641168,12.12,730.0,60.0,18000.0,9.798127036878302,0.0,14.89,0,0,0,0,1,0,7.0,4038.0,1
658,2.186051276738094,8.9,710.0,36.0,8000.0,8.987196820661973,0.0,2.93,0,0,0,1,0,0,8.0,5540.0,1
659,2.6623552418400807,14.33,760.0,36.0,12000.0,9.392661928770137,0.0,20.06,0,0,0,1,0,0,8.0,14163.0,0
660,1.8779371654691075,6.54,792.5,60.0,12150.0,9.903487552536127,2.0,12.36,1,0,0,0,0,0,9.0,7960.0,1
661,2.8195915758351173,16.77,660.0,36.0,10000.0,9.210340371976184,2.5,18.55,1,0,0,1,0,0,9.0,7565.0,0
662,2.946016681308058,19.03,680.0,60.0,23475.0,10.106428396532818,0.0,23.02,1,0,0,1,0,0,13.0,18906.0,0
663,2.494856980641168,12.12,695.0,36.0,10000.0,9.210340371976184,0.0,19.58,1,0,0,1,0,0,17.0,16348.0,0
664,2.066862759472976,7.9,735.0,36.0,3600.0,8.1886891244442,2.0,26.21,0,0,0,0,1,0,19.0,25.0,0
665,2.8616292890305104,17.49,670.0,60.0,12000.0,9.392661928770137,0.0,6.94,1,0,0,0,1,0,8.0,4904.0,0
666,2.3739750890807185,10.74,685.0,36.0,6950.0,8.846496938558838,0.0,20.71,0,0,0,0,0,0,7.0,18814.0,0
667,2.318458442150336,10.16,705.0,36.0,8525.0,9.050758302151715,0.0,26.14,1,0,0,0,1,0,8.0,31398.0,0
668,2.6623552418400807,14.33,690.0,36.0,5000.0,8.517193191416238,2.0,28.51,0,0,0,1,0,0,14.0,5957.0,0
669,2.9041650800285006,18.25,695.0,60.0,4800.0,8.476371196895983,0.0,13.81,1,0,0,1,0,0,13.0,16302.0,0
670,2.5915163848462583,13.35,665.0,36.0,6000.0,8.699514748210191,2.5,21.36,1,0,0,0,1,0,11.0,4363.0,0
671,2.9559514035421466,19.22,680.0,60.0,4000.0,8.294049640102028,2.0,9.03,0,0,0,1,0,0,19.0,2177.0,0
672,1.7967470107390942,6.03,745.0,36.0,14000.0,9.546812608597396,0.0,14.67,1,0,0,1,0,0,12.0,16648.0,1
673,2.6844403354630764,14.65,685.0,36.0,23450.0,10.06475570013225,0.0,19.48,1,0,0,1,0,0,7.0,20542.0,0
674,2.769458829230853,15.95,665.0,36.0,2500.0,7.824046010856292,2.5,24.07,0,1,0,0,1,0,10.0,2684.0,0
675,1.8196988379172965,6.17,745.0,36.0,2000.0,7.600902459542082,0.0,2.63,0,1,0,1,0,0,9.0,736.0,1
676,2.790551422613954,16.29,675.0,60.0,23925.0,10.085809109330082,2.5,11.77,0,0,0,0,1,0,11.0,20676.0,0
677,2.4414770918606643,11.49,725.0,60.0,12800.0,9.457200449907708,1.0,6.72,1,0,0,0,1,0,7.0,11992.0,1
678,2.066862759472976,7.9,725.0,36.0,8000.0,8.987196820661973,0.0,21.58,0,0,0,1,0,0,5.0,0.0,0
679,2.301584592660462,9.99,710.0,36.0,3000.0,8.006367567650246,1.0,21.3,0,0,0,0,0,0,10.0,3168.0,0
680,2.066862759472976,7.9,725.0,36.0,7000.0,8.85366542803745,0.0,1.41,0,0,0,1,0,0,4.0,5093.0,1
681,2.601207105484161,13.48,690.0,36.0,17975.0,9.798127036878302,0.0,6.24,0,0,0,0,1,0,13.0,14838.0,0
682,2.646883765864722,14.11,670.0,36.0,5975.0,9.104979856318357,1.0,8.21,1,0,0,0,1,0,7.0,19696.0,0
683,2.39698576841553,10.99,695.0,36.0,11000.0,9.305650551780507,0.0,4.26,1,0,0,0,1,0,11.0,4124.0,0
684,2.066862759472976,7.9,720.0,36.0,6000.0,8.699514748210191,0.0,14.99,0,1,0,1,0,0,10.0,2928.0,1
685,2.046401687601636,7.74,785.0,36.0,6475.0,8.779557455883728,0.0,18.0,1,0,0,1,0,0,5.0,2816.0,1
686,2.9172300453990334,18.49,675.0,36.0,19500.0,9.87816974455184,1.0,9.79,0,0,0,1,0,0,16.0,14957.0,0
687,2.848970892158587,17.27,695.0,60.0,16000.0,9.680344001221918,1.0,19.26,0,1,0,1,0,0,7.0,5231.0,0
688,2.6623552418400807,14.33,685.0,60.0,17950.0,9.798127036878302,2.0,13.98,1,0,0,0,1,0,11.0,14890.0,0
689,3.1497400860333387,23.33,665.0,60.0,29975.0,10.308952660644293,1.0,17.39,1,0,0,0,1,0,21.0,56145.0,0
690,2.645465325910589,14.09,660.0,36.0,10000.0,9.210340371976184,0.0,5.82,1,0,0,1,0,0,14.0,11394.0,0
691,2.7459880404426023,15.58,700.0,60.0,15900.0,9.680344001221918,1.0,12.86,1,0,0,0,1,0,11.0,19407.0,0
692,2.866761892257031,17.58,690.0,36.0,31000.0,10.419300717813158,1.0,11.8,1,0,0,0,1,0,12.0,21393.0,0
693,2.61885462229774,13.72,665.0,36.0,8000.0,8.987196820661973,1.0,9.67,0,0,0,1,0,0,6.0,12110.0,0
694,2.5733752977756086,13.11,700.0,36.0,14500.0,9.581903928408666,2.0,28.29,1,0,0,0,1,0,12.0,18020.0,0
695,2.362739015813793,10.62,720.0,36.0,11925.0,9.392661928770137,0.0,19.02,0,0,0,1,0,0,9.0,11779.0,1
696,2.5974910105351463,13.43,670.0,36.0,4500.0,8.411832675758411,1.0,1.23,0,0,0,1,0,1,5.0,1847.0,0
697,2.470638677990296,11.83,725.0,36.0,16350.0,9.711115659888671,1.0,17.44,1,0,0,1,0,0,7.0,24351.0,1
698,2.2935443483418965,9.91,705.0,36.0,10000.0,9.210340371976184,0.0,14.32,1,0,0,0,1,0,9.0,17161.0,1
699,2.94706710157271,19.05,690.0,60.0,31000.0,10.419300717813158,0.0,13.4,0,0,0,0,1,0,7.0,26633.0,0
700,2.406043801362276,11.09,745.0,36.0,6165.31,9.95227771670556,2.5,21.28,0,0,1,0,0,0,22.0,270800.0,0
701,2.7376090033437546,15.45,640.0,36.0,6725.0,9.035986984831403,2.5,15.71,1,0,0,1,0,0,7.0,14578.0,0
702,2.066862759472976,7.9,705.0,36.0,6000.0,8.699514748210191,0.0,9.31,0,0,0,0,0,0,14.0,5056.0,1
703,2.9559514035421466,19.22,665.0,36.0,12000.0,9.392661928770137,0.0,14.62,1,0,0,0,0,0,3.0,6309.0,0
704,2.826721730819709,16.89,665.0,36.0,12100.0,9.400960731584831,0.0,11.16,0,0,0,0,1,0,5.0,2081.0,0
705,2.645465325910589,14.09,675.0,36.0,25000.0,10.126631103850338,0.0,4.79,0,0,1,0,1,0,5.0,8811.0,0
706,1.7967470107390942,6.03,780.0,36.0,15925.0,9.680344001221918,1.0,14.48,1,0,0,0,1,0,11.0,71838.0,1
707,2.9041650800285006,18.25,690.0,36.0,27000.0,10.203592144986466,1.0,22.32,0,0,1,0,1,0,9.0,6658.0,0
708,2.93119375241642,18.75,665.0,36.0,12250.0,9.413281215972871,0.0,17.21,1,0,0,0,0,0,7.0,10523.0,0
709,2.87751164216656,17.77,665.0,36.0,10000.0,9.210340371976184,2.0,22.6,1,0,0,1,0,0,12.0,12938.0,0
710,2.6152036507358583,13.67,675.0,36.0,9175.0,9.12423767292277,0.0,19.43,0,0,0,0,1,0,8.0,25639.0,0
711,2.728506209669592,15.31,680.0,36.0,14075.0,9.552155453007892,2.0,25.7,1,0,0,0,0,0,13.0,11907.0,0
712,2.920469789053444,18.55,660.0,36.0,13100.0,9.480367509189245,1.0,23.24,1,0,0,1,0,0,19.0,19607.0,0
713,2.186051276738094,8.9,715.0,36.0,14675.0,9.593900644696298,0.0,14.95,1,0,0,0,1,0,6.0,12764.0,1
714,2.410542234499138,11.14,710.0,36.0,4900.0,8.517193191416238,2.0,2.84,0,1,0,1,0,0,6.0,2650.0,1
715,2.5733752977756086,13.11,670.0,36.0,18000.0,9.798127036878302,0.0,26.54,1,0,0,0,1,0,11.0,16680.0,0
716,2.030776369698555,7.62,775.0,36.0,12000.0,9.392661928770137,0.0,15.1,1,0,0,1,0,0,7.0,12094.0,1
717,2.6623552418400807,14.33,680.0,36.0,19400.0,9.87302834505142,0.0,16.15,1,0,0,0,1,0,12.0,12434.0,0
718,2.494856980641168,12.12,665.0,36.0,18000.0,9.798127036878302,0.0,19.29,1,0,0,1,0,0,15.0,26573.0,0
719,2.87751164216656,17.77,665.0,36.0,12000.0,9.392661928770137,0.0,9.84,1,0,0,0,1,0,11.0,15866.0,0
720,2.5733752977756086,13.11,675.0,36.0,8000.0,8.987196820661973,0.0,26.11,1,0,0,0,1,0,15.0,11500.0,0
721,2.9816333491744893,19.72,710.0,60.0,23750.0,10.075337809462788,2.5,14.22,1,0,0,1,0,0,12.0,10549.0,0
722,2.7459880404426023,15.58,695.0,36.0,7475.0,8.922658299524402,0.0,10.74,1,0,0,0,1,0,8.0,8257.0,0
723,2.540814281726296,12.69,680.0,36.0,5500.0,8.612503371220562,1.0,21.24,1,0,0,1,0,0,7.0,5056.0,0
724,2.848970892158587,17.27,710.0,60.0,16950.0,9.738023112808596,2.5,26.62,1,0,0,0,1,0,7.0,12588.0,0
725,2.410542234499138,11.14,715.0,36.0,2950.0,8.006367567650246,0.0,27.74,0,1,0,0,1,0,6.0,6346.0,0
726,2.6019486702196644,13.49,670.0,36.0,1600.0,7.377758908227872,0.0,12.1,1,0,0,1,0,0,5.0,1214.0,0
727,2.0135687975291283,7.49,715.0,36.0,6000.0,8.699514748210191,0.0,14.66,0,0,1,0,1,0,12.0,7961.0,1
728,2.494856980641168,12.12,695.0,36.0,7350.0,8.902455592206882,2.5,19.85,1,0,0,0,0,0,19.0,11626.0,0
729,2.87751164216656,17.77,670.0,36.0,12825.0,9.45915167003897,1.0,24.41,1,0,0,0,1,0,15.0,8539.0,0
730,3.044522437723423,21.0,685.0,60.0,23975.0,10.085809109330082,2.5,23.69,1,0,0,0,1,0,17.0,36555.0,0
731,2.9172300453990334,18.49,695.0,60.0,10000.0,9.210340371976184,0.0,16.47,1,0,0,1,0,0,5.0,7597.0,0
732,2.6623552418400807,14.33,675.0,36.0,5500.0,8.612503371220562,1.0,27.83,1,0,0,0,0,0,5.0,10481.0,0
733,2.6892071133007303,14.72,695.0,36.0,17500.0,9.769956159911606,0.0,9.3,1,0,0,1,0,0,9.0,31279.0,0
734,2.5733752977756086,13.11,680.0,36.0,10000.0,9.210340371976184,1.0,19.01,0,0,0,0,1,0,11.0,14426.0,0
735,1.8196988379172965,6.17,770.0,36.0,16275.0,9.903487552536127,1.0,12.27,1,0,0,0,1,0,13.0,29813.0,1
736,1.944480556245719,6.99,735.0,36.0,11600.0,9.358760377094455,1.0,8.62,1,0,0,1,0,0,8.0,2671.0,1
737,2.63834278867739,13.99,715.0,60.0,12000.0,9.392661928770137,1.0,12.98,1,0,0,1,0,0,8.0,2316.0,0
738,2.421256622711544,11.26,720.0,36.0,6770.1,9.472704636443671,0.0,14.05,0,0,0,0,1,0,8.0,9551.0,1
739,2.848970892158587,17.27,665.0,36.0,8550.0,9.05660627203414,2.0,9.84,1,0,0,1,0,0,6.0,8807.0,0
740,2.645465325910589,14.09,685.0,36.0,6100.0,8.716044050161402,2.0,9.51,0,0,0,1,0,0,10.0,5665.0,0
741,2.728506209669592,15.31,680.0,36.0,14000.0,9.546812608597396,2.0,14.26,0,0,0,0,1,0,5.0,11249.0,0
742,2.6623552418400807,14.33,670.0,36.0,10500.0,9.259130536145614,0.0,19.55,1,0,0,0,1,0,7.0,11301.0,0
743,3.067587710654419,21.49,675.0,60.0,19525.0,9.883284845218608,0.0,9.76,0,0,0,1,0,0,8.0,11669.0,0
744,2.760009940032921,15.8,670.0,36.0,15000.0,9.615805480084347,0.0,10.27,0,0,0,1,0,0,11.0,10108.0,0
745,2.848970892158587,17.27,725.0,36.0,8000.0,8.987196820661973,1.0,5.28,0,0,0,0,1,0,11.0,12484.0,0
746,3.067587710654419,21.49,660.0,36.0,20000.0,9.903487552536127,0.0,27.47,1,0,0,0,1,0,15.0,26976.0,0
747,2.528125768907977,12.53,700.0,36.0,10969.64,9.305650551780507,1.0,18.89,1,0,0,1,0,0,6.0,6811.0,0
748,2.884800712846709,17.9,675.0,36.0,5905.66,8.699514748210191,1.0,6.6,0,0,0,1,0,0,5.0,3433.0,0
749,2.410542234499138,11.14,705.0,36.0,12000.0,9.392661928770137,0.0,3.11,1,0,0,0,1,0,12.0,11941.0,1
750,2.5733752977756086,13.11,690.0,36.0,17000.0,9.740968623038354,0.0,16.92,1,0,0,1,0,0,10.0,8890.0,0
751,2.066862759472976,7.9,720.0,36.0,6250.0,8.740336742730447,0.0,8.45,1,0,0,1,0,0,6.0,3295.0,1
752,3.168003494494444,23.76,665.0,60.0,27825.0,10.233690176143746,1.0,12.86,1,0,0,1,0,0,16.0,27093.0,0
753,2.728506209669592,15.31,680.0,36.0,30000.0,10.308952660644293,1.0,15.42,1,0,0,1,0,0,21.0,29060.0,0
754,2.646883765864722,14.11,675.0,36.0,3969.9,8.34283980427146,1.0,4.62,0,0,1,0,1,0,6.0,2255.0,0
755,3.090132948975475,21.98,680.0,36.0,3800.0,8.242756345714477,2.0,8.31,0,0,0,1,0,0,6.0,4843.0,0
756,2.728506209669592,15.31,670.0,36.0,2000.0,7.600902459542082,2.5,21.43,0,0,0,1,0,0,5.0,2162.0,0
757,2.645465325910589,14.09,680.0,36.0,6000.0,8.699514748210191,1.0,24.25,1,0,0,1,0,0,12.0,24934.0,0
758,2.94706710157271,19.05,685.0,60.0,21000.0,9.95227771670556,2.0,16.24,1,0,0,1,0,0,8.0,8764.0,0
759,2.6019486702196644,13.49,680.0,36.0,2500.0,7.824046010856292,0.0,6.24,0,0,0,1,0,0,8.0,15373.0,0
760,2.8195915758351173,16.77,690.0,36.0,2400.0,7.783224016336037,1.0,17.0,0,0,0,1,0,0,3.0,3418.0,0
761,2.3739750890807185,10.74,720.0,36.0,13000.0,9.472704636443671,0.0,15.46,0,0,0,1,0,0,4.0,11101.0,1
762,2.6844403354630764,14.65,665.0,36.0,4800.0,8.476371196895983,0.0,13.9,0,0,0,1,0,0,8.0,7391.0,0
763,2.2935443483418965,9.91,730.0,36.0,17475.0,9.768526567102011,1.0,17.76,0,0,0,1,0,0,15.0,17261.0,1
764,3.089677886396519,21.97,670.0,60.0,16400.0,9.708080756193516,2.0,25.59,1,0,0,0,1,0,22.0,12670.0,0
765,2.6844403354630764,14.65,680.0,36.0,14000.0,9.546812608597396,1.0,3.47,1,0,0,0,1,0,6.0,9035.0,0
766,2.848970892158587,17.27,665.0,36.0,2500.0,7.824046010856292,0.0,11.34,0,0,0,0,1,0,8.0,14122.0,0
767,2.9172300453990334,18.49,660.0,36.0,8000.0,8.987196820661973,2.0,14.45,1,0,0,1,0,0,10.0,9425.0,0
768,2.528125768907977,12.53,705.0,36.0,5000.0,8.517193191416238,0.0,21.49,1,0,0,1,0,0,8.0,0.0,0
769,2.5733752977756086,13.11,690.0,36.0,15000.0,9.615805480084347,0.0,12.78,1,0,0,1,0,0,19.0,11016.0,0
770,2.540814281726296,12.69,720.0,60.0,24814.89,10.126631103850338,0.0,3.83,0,0,0,0,1,0,13.0,34069.0,1
771,2.186051276738094,8.9,700.0,36.0,2975.0,8.006367567650246,0.0,32.0,1,0,0,1,0,0,7.0,9730.0,0
772,2.066862759472976,7.9,705.0,36.0,6000.0,8.699514748210191,0.0,33.64,0,0,0,1,0,0,16.0,33746.0,0
773,2.365559892155434,10.65,720.0,36.0,7800.0,8.961879012677683,2.0,7.15,1,0,0,0,1,0,6.0,11063.0,1
774,2.066862759472976,7.9,710.0,36.0,25000.0,10.126631103850338,0.0,18.66,1,0,0,0,1,0,17.0,47504.0,1
775,2.7298116928837226,15.33,660.0,36.0,3100.0,9.825526011066415,0.0,5.24,0,0,0,1,0,0,8.0,22379.0,0
776,2.5641798306825083,12.99,710.0,60.0,12000.0,9.392661928770137,0.0,16.67,0,0,1,0,1,0,11.0,25165.0,1
777,2.771963526845863,15.99,665.0,36.0,5000.0,8.517193191416238,0.0,5.26,1,0,0,0,1,0,5.0,1620.0,0
778,2.359910159613315,10.59,745.0,60.0,2500.0,7.824046010856292,0.0,2.15,0,0,0,0,0,0,4.0,3417.0,1
779,2.790551422613954,16.29,710.0,60.0,16000.0,9.680344001221918,1.0,5.76,1,0,0,0,1,0,7.0,8729.0,0
780,2.728506209669592,15.31,745.0,60.0,25000.0,10.126631103850338,0.0,3.98,1,0,0,1,0,0,6.0,11079.0,0
781,2.826721730819709,16.89,660.0,36.0,2000.0,7.600902459542082,2.5,11.91,0,0,0,1,0,0,3.0,747.0,0
782,2.318458442150336,10.16,730.0,36.0,2200.0,7.696212639346407,0.0,24.15,0,1,0,0,1,0,6.0,1453.0,0
783,2.327277705584417,10.25,730.0,36.0,13825.0,9.546812608597396,1.0,9.26,1,0,0,0,1,0,8.0,40267.0,1
784,2.5733752977756086,13.11,670.0,36.0,3000.0,8.006367567650246,0.0,32.21,1,0,0,0,1,0,13.0,6683.0,0
785,2.2935443483418965,9.91,730.0,36.0,11400.0,9.343559215762406,2.5,19.47,1,0,0,0,1,0,9.0,6359.0,1
786,2.848970892158587,17.27,705.0,60.0,17325.0,9.759905824058103,1.0,30.24,1,0,0,1,0,0,13.0,31362.0,0
787,2.138889000323256,8.49,730.0,36.0,5425.0,8.59877317840866,2.5,21.16,1,0,0,0,1,0,21.0,25996.0,0
788,3.125882958019036,22.78,665.0,60.0,20000.0,9.903487552536127,0.0,1.63,1,0,0,1,0,0,5.0,5407.0,0
789,2.460443177609626,11.71,700.0,36.0,3300.0,8.101677747454572,1.0,4.16,0,0,0,1,0,1,7.0,3675.0,0
790,2.848970892158587,17.27,670.0,36.0,2000.0,7.600902459542082,1.0,20.51,0,0,1,0,1,0,10.0,1371.0,0
791,2.5733752977756086,13.11,745.0,36.0,26500.0,10.184900011974314,2.0,13.99,0,0,1,1,0,0,8.0,64504.0,0
792,2.920469789053444,18.55,670.0,36.0,17975.0,9.796737182589249,0.0,18.55,1,0,0,1,0,0,10.0,17448.0,0
793,2.6004649904222727,13.47,700.0,36.0,14925.21,9.615805480084347,1.0,14.06,1,0,0,1,0,0,15.0,7701.0,0
794,2.63834278867739,13.99,725.0,60.0,16350.0,9.70503661381229,1.0,23.6,1,0,0,1,0,0,11.0,16693.0,0
795,2.63834278867739,13.99,700.0,60.0,13500.0,9.51044496442652,0.0,12.59,1,0,0,0,1,0,11.0,18978.0,0
796,2.725890119230541,15.27,670.0,36.0,12000.0,9.392661928770137,1.0,3.9,1,0,0,1,0,0,7.0,6040.0,0
797,3.067122269640664,21.48,665.0,60.0,16750.0,9.726153537253213,0.0,21.88,1,0,0,1,0,0,12.0,7903.0,0
798,2.4997952622817508,12.18,745.0,36.0,8000.0,8.987196820661973,0.0,1.24,0,1,0,1,0,0,2.0,707.0,1
799,2.278292400425001,9.76,710.0,36.0,10000.0,9.210340371976184,0.0,14.08,1,0,0,0,1,0,8.0,10560.0,1
800,2.7219531062712017,15.21,670.0,36.0,10000.0,9.210340371976184,0.0,10.93,1,0,0,1,0,0,13.0,11890.0,0
